/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/10.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/9.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/8.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/7.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/6.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/5.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/4.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/3.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/2.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_153.mp4/1.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/10.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/9.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/8.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/7.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/6.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/5.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/4.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/3.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/2.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_152.mp4/1.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/10.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/9.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/8.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/7.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/6.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/5.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/4.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/3.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/2.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_151.mp4/1.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/10.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/9.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/8.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/7.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/6.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/5.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/4.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/3.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/2.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_ZTE_wg_E_15_150.mp4/1.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/10.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/9.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/8.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/7.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/6.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/5.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/4.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/3.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/2.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_149.mp4/1.png,2
/home/Dataset/Face_Spoofing/frames/ROSE-YOUTU/train/9/Vm_NT_IP_wg_E_15_148.mp4/10.png,2
