/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/real_part/real_train_part/CLKJ_BS0415/real.rssdk/color/161.jpg,0
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/real_part/real_train_part/CLKJ_BS1158/real.rssdk/color/151.jpg,0
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/real_part/real_train_part/CLKJ_BS0993/real.rssdk/color/41.jpg,0
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/real_part/real_train_part/CLKJ_BS0995/real.rssdk/color/201.jpg,0
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/real_part/real_train_part/CLKJ_BS1145/real.rssdk/color/61.jpg,0
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/fake_part/fake_train_part/CLKJ_BS1294/01_e_s.rssdk/color/181.jpg,1
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/fake_part/fake_train_part/CLKJ_BS0357/03_en_s.rssdk/color/181.jpg,1
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/fake_part/fake_train_part/CLKJ_BS0776/04_en_b.rssdk/color/201.jpg,1
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/fake_part/fake_train_part/CLKJ_BS0714/01_e_s.rssdk/color/181.jpg,1
/home/Dataset/Face_Spoofing/CASIA-SURF-CVPR2019/fake_part/fake_train_part/CLKJ_AS0232/02_e_b.rssdk/color/81.jpg,1
